-3.14159265358979	2.44929359829471e-16	-62.0125533605996	23.1839065510430
-3.01336438201470	0.253654583909508	-54.7248963234497	20.4048955561369
-2.88513611043961	0.490717552003938	-48.0318058375731	17.9618518114586
-2.75690783886451	0.695682550603486	-41.9079811986604	15.8145505245399
-2.62867956728942	0.855142763005346	-36.3281217024020	13.9276363118260
-2.50045129571433	0.958667853036661	-31.2669266444883	12.2700410711690
-2.37222302413923	0.999486216200688	-26.6990953206101	10.8144724445430
-2.24399475256414	0.974927912181824	-22.5993270264576	9.53696444850749
-2.11576648098904	0.886599306373000	-18.9423210577214	8.41648287353214
-1.98753820941395	0.740277997075315	-15.7027767100921	7.43457895507220
-1.85930993783886	0.545534901210549	-12.8553932792600	6.57508561407717
-1.73108166626376	0.315108218023621	-10.3748700609158	5.82385126552331
-1.60285339468867	0.0640702199807130	-8.23590635074985	5.16850681211894
-1.47462512311358	-0.191158628701373	-6.41320144445270	4.59826198672662
-1.34639685153848	-0.433883739117558	-4.88145463771484	4.10372769027368
-1.21816857996339	-0.648228395307788	-3.61536522622677	3.67676139993929
-1.08994030838830	-0.820172254596956	-2.58963250567898	3.31033310225884
-0.961712036813202	-0.938468422049761	-1.77895577176197	2.99840954373006
-0.833483765238108	-0.995379112949198	-1.15803432016623	2.73585489310344
-0.705255493663015	-0.987181783414450	-0.701567446582276	2.51834617975839
-0.577027222087921	-0.914412623015812	-0.384254446700585	2.34230211585531
-0.448798950512828	-0.781831482468030	-0.180794616211661	2.20482413031818
-0.320570678937735	-0.598110530491217	-0.0658872508059991	2.10364864377014
-0.192342407362641	-0.375267004879374	-0.0142316461740958	2.03710979862753
-0.0641141357875470	-0.127877161684506	-0.000527098006447995	2.00411203070212
0.0641141357875470	0.127877161684506	0.000527098006447995	2.00411203070212
0.192342407362641	0.375267004879374	0.0142316461740958	2.03710979862753
0.320570678937734	0.598110530491216	0.0658872508059989	2.10364864377014
0.448798950512828	0.781831482468030	0.180794616211661	2.20482413031818
0.577027222087921	0.914412623015812	0.384254446700585	2.34230211585531
0.705255493663015	0.987181783414450	0.701567446582275	2.51834617975839
0.833483765238108	0.995379112949198	1.15803432016623	2.73585489310344
0.961712036813202	0.938468422049761	1.77895577176197	2.99840954373006
1.08994030838830	0.820172254596956	2.58963250567898	3.31033310225884
1.21816857996339	0.648228395307788	3.61536522622677	3.67676139993929
1.34639685153848	0.433883739117558	4.88145463771484	4.10372769027368
1.47462512311358	0.191158628701372	6.41320144445271	4.59826198672662
1.60285339468867	-0.0640702199807126	8.23590635074985	5.16850681211894
1.73108166626376	-0.315108218023619	10.3748700609158	5.82385126552331
1.85930993783886	-0.545534901210548	12.8553932792600	6.57508561407717
1.98753820941395	-0.740277997075316	15.7027767100921	7.43457895507220
2.11576648098904	-0.886599306373000	18.9423210577214	8.41648287353214
2.24399475256414	-0.974927912181824	22.5993270264576	9.53696444850749
2.37222302413923	-0.999486216200688	26.6990953206100	10.8144724445430
2.50045129571432	-0.958667853036661	31.2669266444883	12.2700410711690
2.62867956728942	-0.855142763005346	36.3281217024020	13.9276363118260
2.75690783886451	-0.695682550603487	41.9079811986604	15.8145505245399
2.88513611043961	-0.490717552003938	48.0318058375731	17.9618518114586
3.01336438201470	-0.253654583909508	54.7248963234497	20.4048955561369
3.14159265358979	-2.44929359829471e-16	62.0125533605996	23.1839065510430
